order_id,event_id,ordered_at,tier,qty,unit_price_usd,promo_code,status
ORD-02733,EV-02,2025-07-01 20:40:04,GA,3,32.00,LASTCALL,refunded
ORD-02734,EV-02,2025-07-01 20:40:57,GA,3,32.00,STREET15,completed
ORD-02735,EV-04,2025-07-01 20:44:57,GA,4,40.00,,completed
ORD-02736,EV-02,2025-07-01 20:47:41,Balcony,2,46.00,,completed
ORD-02737,EV-03,2025-07-01 20:47:55,VIP,2,70.00,FINDUS,completed
ORD-02738,EV-07,2025-07-01 20:48:10,GA,1,34.00,,completed
ORD-02739,EV-02,2025-07-01 20:51:20,GA,2,32.00,,completed
ORD-02740,EV-06,2025-07-01 20:54:29,Balcony,3,50.00,GENREGEM,completed
ORD-02741,EV-07,2025-07-01 20:56:08,GA,2,34.00,,completed
ORD-02742,EV-03,2025-07-01 20:57:25,Balcony,4,44.00,SUMMER25,completed
ORD-02743,EV-08,2025-07-01 20:58:40,VIP,1,110.00,STREET15,completed
ORD-02744,EV-05,2025-07-01 20:58:53,VIP,1,95.00,,completed
ORD-02745,EV-05,2025-07-01 21:03:35,GA,1,42.00,SUMMER25,completed
ORD-02746,EV-06,2025-07-01 21:09:17,VIP,2,80.00,,completed
ORD-02747,EV-02,2025-07-01 21:09:53,GA,1,32.00,LASTCALL,completed
ORD-02748,EV-07,2025-07-01 21:10:00,GA,1,34.00,,completed
ORD-02749,EV-04,2025-07-01 21:11:19,GA,2,40.00,,completed
ORD-02750,EV-08,2025-07-01 21:16:00,Balcony,1,62.00,STREET15,completed
ORD-02751,EV-02,2025-07-01 21:17:03,GA,1,32.00,GENREGEM,completed
ORD-02752,EV-02,2025-07-01 21:18:00,Balcony,1,46.00,SUMMER25,completed
ORD-02753,EV-06,2025-07-01 21:18:08,GA,1,38.00,,refunded
ORD-02754,EV-04,2025-07-01 21:21:08,GA,2,40.00,,completed
ORD-02755,EV-06,2025-07-01 21:23:21,GA,3,38.00,LASTCALL,completed
ORD-02756,EV-07,2025-07-01 21:30:55,Balcony,4,48.00,ENCORE,completed
ORD-02757,EV-04,2025-07-01 21:34:19,GA,2,40.00,,completed
ORD-02758,EV-02,2025-07-01 21:36:15,GA,2,32.00,,completed
ORD-02759,EV-03,2025-07-01 21:39:23,Balcony,3,44.00,,completed
ORD-02760,EV-04,2025-07-01 21:42:18,GA,2,40.00,,completed
ORD-02761,EV-05,2025-07-01 21:42:24,GA,2,42.00,,completed
ORD-02762,EV-02,2025-07-01 21:42:36,GA,1,32.00,,completed
ORD-02763,EV-05,2025-07-01 21:46:10,GA,3,42.00,SUMMER25,completed
ORD-02764,EV-06,2025-07-01 21:49:57,Balcony,3,50.00,,completed
ORD-02765,EV-02,2025-07-01 21:51:21,GA,2,32.00,,completed
ORD-02766,EV-02,2025-07-01 21:51:56,GA,2,32.00,,completed
ORD-02767,EV-02,2025-07-01 21:55:55,VIP,1,75.00,,completed
ORD-02768,EV-02,2025-07-01 22:00:45,Balcony,3,46.00,,completed
ORD-02769,EV-07,2025-07-01 22:01:34,Balcony,2,48.00,SUMMER25,completed
ORD-02770,EV-04,2025-07-01 22:15:56,VIP,1,90.00,,completed
ORD-02771,EV-04,2025-07-01 22:16:37,Balcony,3,56.00,,completed
ORD-02772,EV-02,2025-07-01 22:17:56,GA,2,32.00,FINDUS,completed
ORD-02773,EV-02,2025-07-01 22:19:28,GA,1,32.00,,completed
ORD-02774,EV-04,2025-07-01 22:25:47,GA,2,40.00,,completed
ORD-02775,EV-02,2025-07-01 22:26:14,GA,1,32.00,,completed
ORD-02776,EV-02,2025-07-01 22:28:55,Balcony,6,46.00,SUMMER25 ,refunded
ORD-02777,EV-04,2025-07-01 22:30:42,VIP,6,90.00,vipnight,refunded
ORD-02778,EV-04,2025-07-01 22:31:55,Balcony,3,56.00,GENREGEM,completed
ORD-02779,EV-05,2025-07-01 22:35:55,GA,4,42.00,,completed
ORD-02780,EV-05,2025-07-01 22:40:00,GA,2,42.00, SUMMER25,completed
ORD-02781,EV-04,2025-07-01 22:41:45,Balcony,2,56.00,,completed
ORD-02782,EV-02,2025-07-01 22:48:29,GA,3,32.00,,completed
ORD-02783,EV-03,2025-07-01 22:51:11,Balcony,2,44.00,SUMMER25 ,refunded
ORD-02784,EV-07,2025-07-01 22:58:40,Balcony,2,48.00,STREET15,completed
ORD-02785,EV-02,2025-07-01 23:11:11,GA,6,32.00,,completed
ORD-02786,EV-08,2025-07-01 23:17:34,VIP,2,110.00,,completed
ORD-02787,EV-05,2025-07-01 23:45:01,VIP,2,95.00,,completed
ORD-02788,EV-04,2025-07-01 23:59:44,GA,4,40.00,,completed
ORD-02789,EV-04,2025-07-02 00:54:01,Balcony,3,56.00,SUMMER25,completed
ORD-02790,EV-05,2025-07-02 05:00:29,Balcony,3,58.00,STUDENT10,completed
ORD-02791,EV-04,2025-07-02 05:01:41,GA,2,40.00,,completed
ORD-02792,EV-06,2025-07-02 06:14:46,GA,5,38.00,LASTCALL,completed
ORD-02793,EV-03,2025-07-02 06:30:41,GA,3,30.00,SUMMER25,completed
ORD-02794,EV-05,2025-07-02 06:32:10,GA,3,42.00,,completed
ORD-02795,EV-05,2025-07-02 06:39:15,GA,1,42.00,LASTCALL,completed
ORD-02796,EV-04,2025-07-02 07:02:31,GA,2,40.00,,completed
ORD-02797,EV-03,2025-07-02 07:24:42,GA,3,30.00,FINDUS,completed
ORD-02798,EV-06,2025-07-02 07:39:46,GA,2,38.00,STUDENT10,completed
ORD-02799,EV-06,2025-07-02 07:47:41,GA,2,38.00,SUMMER25,completed
ORD-02800,EV-05,2025-07-02 08:06:55,Balcony,2,58.00,ENCORE,completed
ORD-02801,EV-03,2025-07-02 08:11:21,GA,1,30.00,SUMMER25,completed
ORD-02802,EV-06,2025-07-02 08:13:15,GA,1,38.00,,completed
ORD-02803,EV-04,2025-07-02 08:22:55,Balcony,5,56.00,SUMMER25,completed
ORD-02804,EV-07,2025-07-02 08:22:59,GA,3,34.00,SUMMER25,completed
ORD-02805,EV-06,2025-07-02 08:23:36,Balcony,2,50.00,LASTCALL,completed
ORD-02806,EV-03,2025-07-02 08:27:07,GA,3,30.00,ENCORE,completed
ORD-02807,EV-04,2025-07-02 08:33:57,GA,5,40.00,SUMMER25,completed
ORD-02808,EV-04,2025-07-02 09:00:14,GA,1,40.00,PRESSPLAY,completed
ORD-02809,EV-05,2025-07-02 09:35:32,Balcony,2,58.00,,refunded
ORD-02810,EV-08,2025-07-02 09:36:36,Balcony,1,62.00,,completed
ORD-02811,EV-04,2025-07-02 10:05:07,Balcony,1,56.00,,completed
ORD-02812,EV-04,2025-07-02 10:14:24,Balcony,1,56.00,SUMMER25,completed
ORD-02813,EV-05,2025-07-02 10:56:50,GA,1,42.00,,completed
ORD-02814,EV-05,2025-07-02 11:00:37,Balcony,2,58.00,,completed
ORD-02815,EV-03,2025-07-02 11:03:25,VIP,1,70.00,,completed
ORD-02816,EV-05,2025-07-02 11:04:48,GA,1,42.00,,completed
ORD-02817,EV-06,2025-07-02 11:12:33,GA,3,38.00,,completed
ORD-02818,EV-03,2025-07-02 11:25:44,GA,2,30.00,,completed
ORD-02819,EV-03,2025-07-02 11:41:01,GA,2,30.00,,completed
ORD-02820,EV-08,2025-07-02 11:46:13,Balcony,2,62.00,FINDUS,refunded
ORD-02821,EV-04,2025-07-02 11:55:50,GA,2,40.00,,completed
ORD-02822,EV-04,2025-07-02 12:08:37,GA,2,40.00,,completed
ORD-02823,EV-06,2025-07-02 12:15:40,GA,1,38.00,,completed
ORD-02824,EV-04,2025-07-02 12:18:42,GA,1,40.00,SUMMER25,completed
ORD-02825,EV-03,2025-07-02 12:19:20,GA,2,30.00,,completed
ORD-02826,EV-03,2025-07-02 12:40:54,Balcony,1,44.00,,completed
ORD-02827,EV-03,2025-07-02 13:02:20,Balcony,2,44.00,Summer25,completed
ORD-02828,EV-07,2025-07-02 13:14:02,Balcony,1,48.00,PRESSPLAY,completed
ORD-02829,EV-06,2025-07-02 13:27:55,Balcony,2,50.00,GENREGEM,completed
ORD-02830,EV-03,2025-07-02 13:32:54,VIP,2,70.00,,completed
ORD-02831,EV-06,2025-07-02 13:34:25,GA,2,38.00,SUMMER25,completed
ORD-02832,EV-05,2025-07-02 13:34:41,GA,1,42.00,SUMMER25,completed
ORD-02833,EV-04,2025-07-02 13:36:49,Balcony,2,56.00,,completed
ORD-02834,EV-06,2025-07-02 13:40:26,GA,1,38.00,,completed
ORD-02835,EV-06,2025-07-02 13:46:24,GA,2,38.00,,completed
ORD-02836,EV-04,2025-07-02 13:59:10,Balcony,1,56.00,,completed
ORD-02837,EV-03,2025-07-02 14:01:16,VIP,2,70.00,,completed
ORD-02838,EV-06,2025-07-02 14:08:24,GA,1,38.00,SUMMER25 ,completed
ORD-02839,EV-07,2025-07-02 14:12:35,Balcony,1,48.00,SUMMER25,completed
ORD-02840,EV-07,2025-07-02 14:18:10,GA,1,34.00,PLAYLOUD,completed
ORD-02841,EV-03,2025-07-02 14:19:36,VIP,1,70.00,,refunded
ORD-02842,EV-03,2025-07-02 14:23:59,GA,5,30.00,,completed
ORD-02843,EV-08,2025-07-02 14:24:20,GA,3,45.00,,completed
ORD-02844,EV-03,2025-07-02 14:28:04,GA,1,30.00,,completed
ORD-02845,EV-06,2025-07-02 14:33:58,GA,1,38.00,,completed
ORD-02846,EV-08,2025-07-02 14:37:41,Balcony,5,62.00,,completed
ORD-02847,EV-07,2025-07-02 14:57:47,GA,4,34.00,,refunded
ORD-02848,EV-07,2025-07-02 15:16:08,Balcony,1,48.00,,completed
ORD-02849,EV-05,2025-07-02 15:23:49,Balcony,4,58.00,,completed
ORD-02850,EV-05,2025-07-02 15:29:34,GA,2,42.00,SUMMER25,completed
ORD-02851,EV-04,2025-07-02 15:34:42,GA,2,40.00,GENREGEM,completed
ORD-02852,EV-05,2025-07-02 15:34:48,GA,2,42.00,LASTCALL,completed
ORD-02853,EV-04,2025-07-02 15:35:26,GA,2,40.00,,completed
ORD-02854,EV-03,2025-07-02 15:40:53,Balcony,1,44.00,LASTCALL,completed
ORD-02855,EV-06,2025-07-02 15:42:45,GA,2,38.00,,completed
ORD-02856,EV-04,2025-07-02 15:42:50,VIP,2,90.00,,completed
ORD-02857,EV-07,2025-07-02 15:50:01,GA,1,34.00,,completed
ORD-02858,EV-05,2025-07-02 15:56:34,GA,3,42.00,LASTCALL,completed
ORD-02859,EV-04,2025-07-02 16:05:52,GA,1,40.00,SUMMER25,completed
ORD-02860,EV-03,2025-07-02 16:10:28,GA,1,30.00,,completed
ORD-02861,EV-03,2025-07-02 16:20:03,GA,1,30.00,vipnight,completed
ORD-02862,EV-05,2025-07-02 16:31:01,Balcony,1,58.00,,completed
ORD-02863,EV-04,2025-07-02 16:43:59,GA,3,40.00,LASTCALL,completed
ORD-02864,EV-03,2025-07-02 16:44:27,GA,2,30.00,,completed
ORD-02865,EV-03,2025-07-02 16:59:06,GA,1,30.00,,completed
ORD-02866,EV-08,2025-07-02 17:03:47,Balcony,1,62.00,,completed
ORD-02867,EV-04,2025-07-02 17:06:39,GA,2,40.00,STUDENT10,completed
ORD-02868,EV-06,2025-07-02 17:13:14,GA,1,38.00,,completed
ORD-02869,EV-07,2025-07-02 17:15:53,GA,2,34.00,SUMMER25,completed
ORD-02870,EV-04,2025-07-02 17:17:14,VIP,1,90.00,,completed
ORD-02871,EV-05,2025-07-02 17:23:21,GA,2,42.00,,completed
ORD-02872,EV-07,2025-07-02 17:27:58,VIP,2,72.00,,completed
ORD-02873,EV-04,2025-07-02 17:34:54,Balcony,2,56.00,GENREGEM,completed
ORD-02874,EV-04,2025-07-02 17:34:55,GA,3,40.00,,completed
ORD-02875,EV-06,2025-07-02 17:42:21,VIP,3,80.00,,completed
ORD-02876,EV-08,2025-07-02 17:44:13,GA,5,45.00,SUMMER25,completed
ORD-02877,EV-04,2025-07-02 17:52:00,Balcony,3,56.00,STREET15,completed
ORD-02878,EV-03,2025-07-02 17:58:07,Balcony,2,44.00,,completed
ORD-02879,EV-05,2025-07-02 18:05:11,Balcony,2,58.00,,completed
ORD-02880,EV-03,2025-07-02 18:07:58,VIP,1,70.00,STREET15,completed
ORD-02881,EV-03,2025-07-02 18:09:34,GA,4,30.00,LASTCALL,completed
ORD-02882,EV-03,2025-07-02 18:11:11,GA,5,30.00,STREET15,completed
ORD-02883,EV-04,2025-07-02 18:17:14,GA,4,40.00,,completed
ORD-02884,EV-04,2025-07-02 18:20:00,GA,2,40.00,,completed
ORD-02885,EV-04,2025-07-02 18:23:02,GA,1,40.00,FINDUS,completed
ORD-02886,EV-05,2025-07-02 18:24:00,VIP,2,95.00,,completed
ORD-02887,EV-06,2025-07-02 18:24:20,GA,2,38.00,FINDUS,completed
ORD-02888,EV-05,2025-07-02 18:24:55,VIP,2,95.00,,completed
ORD-02889,EV-06,2025-07-02 18:29:46,GA,1,38.00,,completed
ORD-02890,EV-06,2025-07-02 18:30:42,GA,2,38.00,,completed
ORD-02891,EV-08,2025-07-02 18:32:00,GA,2,45.00,,completed
ORD-02892,EV-04,2025-07-02 18:34:41,GA,1,40.00,,completed
ORD-02893,EV-04,2025-07-02 18:38:21,GA,1,40.00,LASTCALL,completed
ORD-02894,EV-07,2025-07-02 18:45:03,VIP,2,72.00,,completed
ORD-02895,EV-03,2025-07-02 18:49:32,GA,1,30.00,STREET15,completed
ORD-02896,EV-03,2025-07-02 18:51:48,GA,2,30.00,,completed
ORD-02897,EV-05,2025-07-02 18:55:33,Balcony,1,58.00,GENREGEM,completed
ORD-02898,EV-03,2025-07-02 18:55:47,GA,2,30.00,,completed
ORD-02899,EV-05,2025-07-02 18:57:10,GA,2,42.00,,completed
ORD-02900,EV-06,2025-07-02 19:00:30,VIP,1,80.00,,refunded
ORD-02901,EV-06,2025-07-02 19:04:41,GA,2,38.00,,completed
ORD-02902,EV-08,2025-07-02 19:15:13,GA,2,45.00,SUMMER25,completed
ORD-02903,EV-05,2025-07-02 19:18:46,GA,3,42.00,FINDUS,completed
ORD-02904,EV-04,2025-07-02 19:21:39,Balcony,6,56.00,,completed
ORD-02905,EV-05,2025-07-02 19:24:18,GA,1,42.00,LASTCALL,refunded
ORD-02906,EV-05,2025-07-02 19:27:46,GA,1,42.00,STREET15,completed
ORD-02907,EV-07,2025-07-02 19:28:40,VIP,1,72.00,,completed
ORD-02908,EV-05,2025-07-02 19:34:52,GA,1,42.00,,completed
ORD-02909,EV-04,2025-07-02 19:41:12,GA,1,40.00,,completed
ORD-02910,EV-05,2025-07-02 19:48:39,GA,3,42.00,,completed
ORD-02911,EV-07,2025-07-02 19:49:09,GA,2,34.00,GENREGEM,completed
ORD-02912,EV-04,2025-07-02 19:56:44,Balcony,5,56.00,,completed
ORD-02913,EV-06,2025-07-02 19:56:49,GA,2,38.00,SUMMER25,completed
ORD-02914,EV-04,2025-07-02 19:57:36,Balcony,3,56.00,,completed
ORD-02915,EV-06,2025-07-02 20:00:25,GA,3,38.00,LASTCALL,completed
ORD-02916,EV-06,2025-07-02 20:00:55,GA,1,38.00,,completed
ORD-02917,EV-07,2025-07-02 20:03:05,GA,3,34.00,GENREGEM,completed
ORD-02918,EV-05,2025-07-02 20:04:43,GA,2,42.00,PLAYLOUD,completed
ORD-02919,EV-04,2025-07-02 20:04:55,GA,5,40.00,,completed
ORD-02920,EV-07,2025-07-02 20:11:27,GA,1,34.00,,completed
ORD-02921,EV-03,2025-07-02 20:14:20,VIP,2,70.00,PRESSPLAY,completed
ORD-02922,EV-03,2025-07-02 20:15:42,VIP,1,70.00,SUMMER25,completed
ORD-02923,EV-05,2025-07-02 20:18:17,GA,1,42.00,,completed
ORD-02924,EV-03,2025-07-02 20:19:53,GA,3,30.00,PLAYLOUD,completed
ORD-02925,EV-04,2025-07-02 20:21:20,GA,3,40.00,,completed
ORD-02926,EV-06,2025-07-02 20:24:10,GA,2,38.00,SUMMER25,completed
ORD-02927,EV-03,2025-07-02 20:26:50,Balcony,2,44.00,LASTCALL,completed
ORD-02928,EV-05,2025-07-02 20:28:15,GA,1,42.00,,completed
ORD-02929,EV-03,2025-07-02 20:28:20,VIP,2,70.00,SUMMER25,completed
ORD-02930,EV-04,2025-07-02 20:28:53,GA,3,40.00,,refunded
ORD-02931,EV-05,2025-07-02 20:30:18,GA,3,42.00,,completed
ORD-02932,EV-05,2025-07-02 20:36:48,GA,1,42.00,FINDUS,completed
ORD-02933,EV-03,2025-07-02 20:41:43,Balcony,1,44.00,,completed
ORD-02934,EV-04,2025-07-02 20:46:24,VIP,1,90.00,,completed
ORD-02935,EV-08,2025-07-02 20:47:26,GA,3,45.00,,completed
ORD-02936,EV-04,2025-07-02 20:52:15,GA,2,40.00,,completed
ORD-02937,EV-07,2025-07-02 20:57:09,GA,3,34.00,,completed
ORD-02938,EV-05,2025-07-02 20:58:54,GA,1,42.00,PLAYLOUD,completed
ORD-02939,EV-06,2025-07-02 21:01:49,GA,3,38.00,SUMMER25,completed
ORD-02940,EV-05,2025-07-02 21:02:22,GA,1,42.00,,completed
ORD-02941,EV-07,2025-07-02 21:04:35,VIP,2,72.00,FINDUS,completed
ORD-02942,EV-03,2025-07-02 21:06:37,GA,1,30.00,FINDUS,completed
ORD-02943,EV-03,2025-07-02 21:14:08,Balcony,1,44.00,,completed
ORD-02944,EV-05,2025-07-02 21:19:14,GA,5,42.00,lastcall,completed
ORD-02945,EV-03,2025-07-02 21:19:22,GA,2,30.00,,completed
ORD-02946,EV-04,2025-07-02 21:22:56,Balcony,1,56.00,STREET15,completed
ORD-02947,EV-08,2025-07-02 21:24:54,GA,4,45.00,LASTCALL,completed
ORD-02948,EV-05,2025-07-02 21:25:29,GA,2,42.00,LASTCALL,completed
ORD-02949,EV-08,2025-07-02 21:29:10,GA,3,45.00,,refunded
ORD-02950,EV-03,2025-07-02 21:31:55,GA,5,30.00,PRESSPLAY,completed
ORD-02951,EV-06,2025-07-02 21:35:14,GA,1,38.00,,completed
ORD-02952,EV-06,2025-07-02 21:36:48,GA,1,38.00,PRESSPLAY,completed
ORD-02953,EV-04,2025-07-02 21:43:38,GA,4,40.00,,completed
ORD-02954,EV-06,2025-07-02 21:49:06,GA,1,38.00,summer25,completed
ORD-02955,EV-04,2025-07-02 21:49:09,GA,5,40.00,,refunded
ORD-02956,EV-06,2025-07-02 21:50:49,GA,1,38.00,,completed
ORD-02957,EV-06,2025-07-02 21:51:45,GA,3,38.00,,completed
ORD-02958,EV-08,2025-07-02 22:09:57,Balcony,2,62.00,,completed
ORD-02959,EV-06,2025-07-02 22:15:08,VIP,1,80.00,SUMMER25,completed
ORD-02960,EV-04,2025-07-02 22:31:59,GA,5,40.00,FINDUS,completed
ORD-02961,EV-04,2025-07-02 22:32:06,GA,1,40.00,LASTCALL,completed
ORD-02962,EV-06,2025-07-02 22:34:27,Balcony,2,50.00,PLAYLOUD,completed
ORD-02963,EV-04,2025-07-02 22:40:01,Balcony,3,56.00,PLAYLOUD,completed
ORD-02964,EV-04,2025-07-02 22:44:46,Balcony,1,56.00,,completed
ORD-02965,EV-04,2025-07-02 22:44:54,GA,1,40.00,LASTCALL,completed
ORD-02966,EV-07,2025-07-02 22:47:21,VIP,1,72.00,,completed
ORD-02967,EV-03,2025-07-02 22:47:29,Balcony,4,44.00,,completed
ORD-02968,EV-04,2025-07-02 22:50:01,Balcony,4,56.00,,completed
ORD-02969,EV-08,2025-07-02 22:50:19,GA,2,45.00,,completed
ORD-02970,EV-05,2025-07-02 22:58:26,GA,2,42.00,,completed
ORD-02971,EV-06,2025-07-02 23:00:09,GA,4,38.00,FINDUS,completed
ORD-02972,EV-03,2025-07-02 23:00:33,Balcony,2,44.00,,refunded
ORD-02973,EV-07,2025-07-02 23:00:48,Balcony,1,48.00,LASTCALL,completed
ORD-02974,EV-05,2025-07-02 23:17:48,Balcony,2,58.00,,completed
ORD-02975,EV-04,2025-07-02 23:21:09,Balcony,2,56.00,Summer25,completed
ORD-02976,EV-03,2025-07-02 23:31:43,Balcony,2,44.00,STREET15,completed
ORD-02977,EV-04,2025-07-02 23:36:35,Balcony,1,56.00,,completed
ORD-02978,EV-03,2025-07-02 23:39:23,GA,2,30.00,PLAYLOUD,completed
ORD-02979,EV-05,2025-07-02 23:43:05,GA,2,42.00,,completed
ORD-02980,EV-05,2025-07-02 23:49:13,GA,3,42.00,,completed
ORD-02981,EV-04,2025-07-03 01:29:21,VIP,4,90.00,,completed
ORD-02982,EV-05,2025-07-03 01:39:03,GA,2,42.00,,completed
ORD-02983,EV-05,2025-07-03 02:27:55,GA,2,42.00,,refunded
ORD-02984,EV-04,2025-07-03 05:06:11,GA,3,40.00,,completed
ORD-02985,EV-08,2025-07-03 05:17:19,GA,5,45.00,,completed
ORD-02986,EV-05,2025-07-03 05:24:24,VIP,1,95.00,,completed
ORD-02987,EV-05,2025-07-03 06:36:30,GA,4,42.00,,completed
ORD-02988,EV-04,2025-07-03 07:18:52,GA,1,40.00,,completed
ORD-02989,EV-05,2025-07-03 07:54:36,GA,2,42.00,,completed
ORD-02990,EV-08,2025-07-03 08:11:14,VIP,1,110.00,,completed
ORD-02991,EV-07,2025-07-03 08:25:34,GA,2,34.00,,completed
ORD-02992,EV-08,2025-07-03 08:32:49,GA,2,45.00,LASTCALL,refunded
ORD-02993,EV-04,2025-07-03 08:50:15,Balcony,6,56.00,LASTCALL,completed
ORD-02994,EV-06,2025-07-03 08:53:59,GA,1,38.00,,completed
ORD-02995,EV-04,2025-07-03 08:58:30,VIP,2,90.00,,completed
ORD-02996,EV-04,2025-07-03 09:15:29,GA,2,40.00,,completed
ORD-02997,EV-04,2025-07-03 09:30:50,Balcony,5,56.00,LASTCALL,completed
ORD-02998,EV-08,2025-07-03 09:31:51,GA,2,45.00,,completed
ORD-02999,EV-05,2025-07-03 09:45:35,GA,1,42.00,,completed
ORD-03000,EV-04,2025-07-03 10:04:08,GA,2,40.00,VIPNIGHT,completed
ORD-03001,EV-08,2025-07-03 10:13:10,Balcony,2,62.00,SUMMER25,completed
ORD-03002,EV-08,2025-07-03 10:24:03,GA,1,45.00,,completed
ORD-03003,EV-05,2025-07-03 10:26:26,Balcony,2,58.00,,completed
ORD-03004,EV-04,2025-07-03 10:41:22,GA,6,40.00,,completed
ORD-03005,EV-04,2025-07-03 10:47:48,Balcony,1,56.00,,completed
ORD-03006,EV-04,2025-07-03 10:53:53,Balcony,2,56.00,SUMMER25,completed
ORD-03007,EV-08,2025-07-03 11:02:02,GA,2,45.00,GENREGEM,completed
ORD-03008,EV-04,2025-07-03 11:09:05,GA,2,40.00,LASTCALL,completed
ORD-03009,EV-04,2025-07-03 11:17:36,GA,1,40.00,SUMMER25,completed
ORD-03010,EV-05,2025-07-03 11:21:46,VIP,2,95.00,,completed
ORD-03011,EV-06,2025-07-03 11:25:18,Balcony,2,50.00,,completed
ORD-03012,EV-06,2025-07-03 11:39:40,GA,3,38.00,,completed
ORD-03013,EV-04,2025-07-03 11:44:45,VIP,1,90.00,LASTCALL,completed
ORD-03014,EV-04,2025-07-03 11:58:23,Balcony,2,56.00,,completed
ORD-03015,EV-04,2025-07-03 12:03:07,Balcony,4,56.00,PLAYLOUD,completed
ORD-03016,EV-04,2025-07-03 12:07:14,GA,4,40.00,SUMMER25,completed
ORD-03017,EV-06,2025-07-03 12:07:56,Balcony,3,50.00,,completed
ORD-03018,EV-05,2025-07-03 12:08:20,GA,2,42.00,STUDENT10,completed
ORD-03019,EV-04,2025-07-03 12:09:35,Balcony,2,56.00,STUDENT10,completed
ORD-03020,EV-06,2025-07-03 12:16:44,Balcony,2,50.00,FINDUS,completed
ORD-03021,EV-06,2025-07-03 12:21:43,GA,2,38.00,,completed
ORD-03022,EV-04,2025-07-03 12:24:22,VIP,1,90.00, LASTCALL,completed
ORD-03023,EV-04,2025-07-03 12:27:23,GA,2,40.00,,completed
ORD-03024,EV-05,2025-07-03 12:33:23,VIP,2,95.00,FINDUS,completed
ORD-03025,EV-04,2025-07-03 12:37:58,GA,1,40.00,,completed
ORD-03026,EV-04,2025-07-03 12:45:47,GA,2,40.00,SUMMER25,completed
ORD-03027,EV-06,2025-07-03 12:46:10,Balcony,2,50.00,,completed
ORD-03028,EV-07,2025-07-03 12:46:22,GA,3,34.00,LASTCALL,completed
ORD-03029,EV-04,2025-07-03 12:52:40,GA,4,40.00,GENREGEM,completed
ORD-03030,EV-06,2025-07-03 12:58:25,GA,4,38.00,,completed
ORD-03031,EV-06,2025-07-03 13:00:20,Balcony,2,50.00,GENREGEM,completed
ORD-03032,EV-04,2025-07-03 13:05:36,VIP,1,90.00,,completed
ORD-03033,EV-07,2025-07-03 13:08:01,GA,1,34.00,SUMMER25,completed
ORD-03034,EV-04,2025-07-03 13:17:07,GA,3,40.00,,completed
ORD-03035,EV-06,2025-07-03 13:25:33,GA,2,38.00,,completed
ORD-03036,EV-05,2025-07-03 13:32:17,GA,2,42.00,,completed
ORD-03037,EV-04,2025-07-03 13:46:27,GA,3,40.00,,completed
ORD-03038,EV-06,2025-07-03 14:03:15,GA,1,38.00,,refunded
ORD-03039,EV-07,2025-07-03 14:20:00,GA,2,34.00,GENREGEM,completed
ORD-03040,EV-05,2025-07-03 14:26:51,GA,1,42.00,,completed
ORD-03041,EV-04,2025-07-03 14:41:06,Balcony,2,56.00,LASTCALL,completed
ORD-03042,EV-08,2025-07-03 14:41:23,GA,1,45.00,,completed
ORD-03043,EV-07,2025-07-03 14:43:50,Balcony,1,48.00,PLAYLOUD,completed
ORD-03044,EV-05,2025-07-03 14:48:42,GA,1,42.00,SUMMER25,completed
ORD-03045,EV-05,2025-07-03 14:53:03,Balcony,5,58.00,,refunded
ORD-03046,EV-04,2025-07-03 14:59:31,GA,1,40.00,GENREGEM,completed
ORD-03047,EV-06,2025-07-03 15:01:39,VIP,1,80.00,LASTCALL,completed
ORD-03048,EV-06,2025-07-03 15:08:59,VIP,5,80.00,,completed
ORD-03049,EV-04,2025-07-03 15:12:22,GA,4,40.00,,completed
ORD-03050,EV-04,2025-07-03 15:18:13,GA,3,40.00,SUMMER25,completed
ORD-03051,EV-04,2025-07-03 15:19:00,GA,2,40.00,STREET15,completed
ORD-03052,EV-06,2025-07-03 15:23:12,VIP,3,80.00,,completed
ORD-03053,EV-07,2025-07-03 15:23:36,GA,1,34.00,,completed
ORD-03054,EV-05,2025-07-03 15:25:38,GA,1,42.00,,refunded
ORD-03055,EV-06,2025-07-03 15:34:44,GA,1,38.00,GENREGEM,completed
ORD-03056,EV-07,2025-07-03 15:36:55,Balcony,2,48.00,GENREGEM,completed
ORD-03057,EV-05,2025-07-03 15:39:27,GA,5,42.00,STUDENT10,completed
ORD-03058,EV-04,2025-07-03 16:01:15,GA,2,40.00,LASTCALL,completed
ORD-03059,EV-04,2025-07-03 16:02:51,VIP,5,90.00,SUMMER25,refunded
ORD-03060,EV-04,2025-07-03 16:10:50,GA,2,40.00,,completed
ORD-03061,EV-06,2025-07-03 16:12:19,GA,4,38.00,,completed
ORD-03062,EV-04,2025-07-03 16:18:02,VIP,1,90.00,SUMMER25,completed
ORD-03063,EV-05,2025-07-03 16:37:57,GA,1,42.00,GENREGEM,completed
ORD-03064,EV-05,2025-07-03 16:57:59,Balcony,6,58.00,STREET15,completed
ORD-03065,EV-05,2025-07-03 17:01:50,GA,4,42.00,SUMMER25,completed
ORD-03066,EV-06,2025-07-03 17:03:10,Balcony,2,50.00,,completed
ORD-03067,EV-06,2025-07-03 17:03:15,GA,2,38.00,PLAYLOUD,completed
ORD-03068,EV-04,2025-07-03 17:04:17,GA,2,40.00,,completed
ORD-03069,EV-05,2025-07-03 17:05:55,GA,1,42.00,FINDUS,completed
ORD-03070,EV-04,2025-07-03 17:10:30,GA,3,40.00,STREET15,completed
